Step,Queue_West_East,Queue_North_South,Queue_SD,Arrival_West_East,Arrival_North_South,Throughput_Step,Avg_Waiting_Time_West_East,Avg_Waiting_Time_North_South,Reward_Total,Reward_Queue,Reward_Throughput,Reward_Wait,Reward_Fairness
1107,0,5,2.5,0,0,1,0.0,6.4,-1.366235167206041,-0.5555555555555556,0.125,-0.3106796116504854,-0.625
1108,0,5,2.5,0,0,0,0.0,7.4,-1.5397788565264294,-0.5555555555555556,0.0,-0.3592233009708738,-0.625
1109,0,5,2.5,1,0,1,0.0,8.4,-1.4633225458468178,-0.5555555555555556,0.125,-0.4077669902912621,-0.625
1110,0,5,2.5,0,0,0,0.0,9.4,-1.636866235167206,-0.5555555555555556,0.0,-0.45631067961165045,-0.625
1111,0,5,2.5,1,0,1,0.0,10.4,-1.5604099244875944,-0.5555555555555556,0.125,-0.5048543689320388,-0.625
1112,0,4,2.0,0,0,0,0.0,10.25,-1.442017259978425,-0.4444444444444444,0.0,-0.49757281553398053,-0.5
1113,1,3,1.0,1,0,1,0.2,7.75,-0.9553667745415317,-0.4444444444444444,0.125,-0.3859223300970874,-0.25
1114,1,2,0.5,0,0,1,0.4,5.25,-0.6076051779935274,-0.3333333333333333,0.125,-0.27427184466019416,-0.125
1115,2,1,0.5,1,0,0,0.67,3.67,-0.6690129449838187,-0.3333333333333333,0.0,-0.2106796116504854,-0.125
1116,2,0,1.0,0,0,0,1.0,0.0,-0.5207659115426105,-0.2222222222222222,0.0,-0.04854368932038835,-0.25
1117,3,0,1.5,0,0,0,1.5,0.0,-0.7811488673139159,-0.3333333333333333,0.0,-0.07281553398058252,-0.375
1118,3,0,1.5,1,0,0,1.71,0.0,-0.7913430420711973,-0.3333333333333333,0.0,-0.08300970873786408,-0.375
1119,4,0,2.0,0,0,1,2.29,0.0,-0.9306094929881337,-0.4444444444444444,0.125,-0.11116504854368932,-0.5
1120,4,0,2.0,0,1,1,2.86,0.0,-0.9582793959007551,-0.4444444444444444,0.125,-0.13883495145631067,-0.5
1121,5,0,2.5,0,0,0,3.57,0.0,-1.3538565264293418,-0.5555555555555556,0.0,-0.17330097087378638,-0.625
1122,6,0,3.0,0,1,1,4.43,0.0,-1.506715210355987,-0.6666666666666666,0.125,-0.21504854368932036,-0.75
1123,7,0,3.5,0,0,0,5.43,0.0,-1.9163700107874866,-0.7777777777777778,0.0,-0.2635922330097087,-0.875
1124,7,0,3.5,0,1,1,6.43,0.0,-1.839913700107875,-0.7777777777777778,0.125,-0.31213592233009707,-0.875
1125,6,0,3.0,0,0,0,6.5,0.0,-1.7322006472491909,-0.6666666666666666,0.0,-0.31553398058252424,-0.75
1126,5,1,2.0,0,0,0,5.5,0.25,-1.4457928802588995,-0.6666666666666666,0.0,-0.279126213592233,-0.5
1127,4,1,1.5,0,1,0,4.5,0.4,-1.1684196332254584,-0.5555555555555556,0.0,-0.23786407766990292,-0.375
1128,3,2,0.5,0,0,0,4.2,0.8,-0.9232740021574973,-0.5555555555555556,0.0,-0.24271844660194172,-0.125
1129,2,3,0.5,0,0,0,3.0,1.4,-0.8941477885652643,-0.5555555555555556,0.0,-0.21359223300970875,-0.125
1130,1,4,1.5,0,0,0,2.0,2.2,-1.1344390507011868,-0.5555555555555556,0.0,-0.20388349514563106,-0.375
1131,0,4,2.0,0,0,0,0.0,3.0,-1.0900755124056094,-0.4444444444444444,0.0,-0.14563106796116504,-0.5
1132,0,5,2.5,0,0,0,0.0,4.0,-1.3747303128371091,-0.5555555555555556,0.0,-0.1941747572815534,-0.625
1133,0,5,2.5,0,0,1,0.0,5.0,-1.2982740021574974,-0.5555555555555556,0.125,-0.24271844660194172,-0.625
1134,0,5,2.5,0,0,0,0.0,6.0,-1.4718176914778858,-0.5555555555555556,0.0,-0.2912621359223301,-0.625
1135,0,5,2.5,1,0,1,0.0,7.0,-1.395361380798274,-0.5555555555555556,0.125,-0.3398058252427184,-0.625
1136,0,5,2.5,0,0,0,0.0,8.0,-1.5689050701186624,-0.5555555555555556,0.0,-0.3883495145631068,-0.625
1137,0,5,2.5,1,0,1,0.0,9.0,-1.4924487594390508,-0.5555555555555556,0.125,-0.4368932038834951,-0.625
1138,0,4,2.0,1,0,1,0.0,9.25,-1.2684735706580366,-0.4444444444444444,0.125,-0.4490291262135922,-0.5
1139,1,3,1.0,0,0,0,0.2,7.25,-1.0560949298813376,-0.4444444444444444,0.0,-0.3616504854368932,-0.25
1140,2,2,0.0,0,0,1,0.6,5.0,-0.5912891046386192,-0.4444444444444444,0.125,-0.27184466019417475,-0.0
1141,2,1,0.5,1,0,0,0.83,3.33,-0.6602750809061488,-0.3333333333333333,0.0,-0.20194174757281552,-0.125
1142,3,0,1.5,0,0,0,1.33,0.0,-0.7728964401294498,-0.3333333333333333,0.0,-0.0645631067961165,-0.375
1143,3,0,1.5,0,0,0,1.83,0.0,-0.797168284789644,-0.3333333333333333,0.0,-0.08883495145631068,-0.375
1144,4,0,2.0,1,0,1,2.14,0.0,-0.9233279395900755,-0.4444444444444444,0.125,-0.10388349514563107,-0.5
1145,4,0,2.0,0,0,0,2.71,0.0,-1.0759978425026968,-0.4444444444444444,0.0,-0.13155339805825242,-0.5
1146,5,0,2.5,0,1,0,3.43,0.0,-1.3470604099244876,-0.5555555555555556,0.0,-0.16650485436893203,-0.625
1147,5,0,2.5,0,0,1,4.14,0.0,-1.2565264293419633,-0.5555555555555556,0.125,-0.20097087378640774,-0.625
1148,5,0,2.5,0,1,1,4.86,0.0,-1.291477885652643,-0.5555555555555556,0.125,-0.23592233009708738,-0.625
1149,6,1,2.5,0,1,0,5.71,0.25,-1.6920981661272925,-0.7777777777777778,0.0,-0.28932038834951457,-0.625
1150,7,1,3.0,0,0,1,6.71,0.5,-1.863888888888889,-0.8888888888888888,0.125,-0.35,-0.75
1151,6,1,2.5,0,0,0,6.83,0.75,-1.7707389428263214,-0.7777777777777778,0.0,-0.36796116504854365,-0.625
1152,5,2,1.5,0,1,0,5.67,1.0,-1.476564185544768,-0.7777777777777778,0.0,-0.32378640776699025,-0.375
1153,4,2,1.0,0,0,0,4.5,1.4,-1.2030744336569579,-0.6666666666666666,0.0,-0.28640776699029125,-0.25
1154,3,3,0.0,0,0,0,4.0,2.0,-0.9579288025889967,-0.6666666666666666,0.0,-0.2912621359223301,-0.0
1155,2,4,1.0,0,0,0,2.6,2.8,-1.1788025889967637,-0.6666666666666666,0.0,-0.2621359223300971,-0.25
1156,1,4,1.5,0,0,0,1.75,3.6,-1.1902642934196332,-0.5555555555555556,0.0,-0.2597087378640776,-0.375
1157,0,5,2.5,0,0,0,0.0,4.6,-1.4038565264293419,-0.5555555555555556,0.0,-0.22330097087378636,-0.625
1158,0,5,2.5,0,0,0,0.0,5.6,-1.4524002157497304,-0.5555555555555556,0.0,-0.27184466019417475,-0.625
1159,0,5,2.5,0,0,1,0.0,6.6,-1.3759439050701188,-0.5555555555555556,0.125,-0.3203883495145631,-0.625
1160,0,5,2.5,0,0,1,0.0,7.6,-1.424487594390507,-0.5555555555555556,0.125,-0.3689320388349514,-0.625
1161,0,5,2.5,1,0,0,0.0,8.6,-1.5980312837108954,-0.5555555555555556,0.0,-0.4174757281553398,-0.625
1162,0,5,2.5,0,0,1,0.0,9.6,-1.5215749730312838,-0.5555555555555556,0.125,-0.4660194174757281,-0.625
1163,0,5,2.5,1,0,0,0.0,10.6,-1.695118662351672,-0.5555555555555556,0.0,-0.5145631067961165,-0.625
1164,0,4,2.0,0,0,0,0.0,10.5,-1.454153182308522,-0.4444444444444444,0.0,-0.5097087378640777,-0.5
1165,0,3,1.5,1,0,0,0.0,8.0,-1.09668284789644,-0.3333333333333333,0.0,-0.3883495145631068,-0.375
1166,1,2,0.5,0,0,1,0.2,5.5,-0.610032362459547,-0.3333333333333333,0.125,-0.2766990291262136,-0.125
1167,1,1,0.0,1,0,1,0.33,3.67,-0.29139697950377563,-0.2222222222222222,0.125,-0.1941747572815534,-0.0
1168,2,0,1.0,0,0,0,0.67,0.0,-0.5047464940668824,-0.2222222222222222,0.0,-0.032524271844660196,-0.25
1169,2,0,1.0,0,0,0,1.0,0.0,-0.5207659115426105,-0.2222222222222222,0.0,-0.04854368932038835,-0.25
1170,3,0,1.5,1,0,1,1.29,0.0,-0.6459546925566343,-0.3333333333333333,0.125,-0.06262135922330096,-0.375
1171,3,0,1.5,0,1,0,1.71,0.0,-0.7913430420711973,-0.3333333333333333,0.0,-0.08300970873786408,-0.375
1172,4,0,2.0,0,0,1,2.29,0.0,-0.9306094929881337,-0.4444444444444444,0.125,-0.11116504854368932,-0.5
1173,5,0,2.5,0,0,0,3.0,0.0,-1.3261866235167206,-0.5555555555555556,0.0,-0.14563106796116504,-0.625
1174,6,0,3.0,0,1,1,3.86,0.0,-1.4790453074433656,-0.6666666666666666,0.125,-0.18737864077669902,-0.75
1175,6,0,3.0,0,0,1,4.71,0.0,-1.5203074433656958,-0.6666666666666666,0.125,-0.2286407766990291,-0.75
1176,6,0,3.0,0,1,0,5.57,0.0,-1.6870550161812297,-0.6666666666666666,0.0,-0.2703883495145631,-0.75
1177,6,0,3.0,0,0,0,5.67,0.0,-1.6919093851132685,-0.6666666666666666,0.0,-0.2752427184466019,-0.75
1178,5,1,2.0,0,1,1,4.83,0.25,-1.2882686084142394,-0.6666666666666666,0.125,-0.2466019417475728,-0.5
1179,4,1,1.5,0,0,0,4.0,0.5,-1.149002157497303,-0.5555555555555556,0.0,-0.21844660194174756,-0.375
1180,3,1,1.0,0,1,0,3.8,0.6,-0.9080366774541531,-0.4444444444444444,0.0,-0.2135922330097087,-0.25
1181,2,1,0.5,0,0,0,2.6,0.8,-0.6233818770226537,-0.3333333333333333,0.0,-0.1650485436893204,-0.125
1182,1,2,0.5,0,0,0,1.5,1.2,-0.5894012944983819,-0.3333333333333333,0.0,-0.13106796116504854,-0.125
1183,0,3,1.5,0,0,0,0.0,1.8,-0.7957119741100324,-0.3333333333333333,0.0,-0.08737864077669903,-0.375
1184,0,3,1.5,0,0,0,0.0,2.4,-0.8248381877022654,-0.3333333333333333,0.0,-0.11650485436893203,-0.375
1185,0,4,2.0,0,0,1,0.0,3.2,-0.9747842502696871,-0.4444444444444444,0.125,-0.1553398058252427,-0.5
1186,0,4,2.0,0,0,0,0.0,4.0,-1.138619201725998,-0.4444444444444444,0.0,-0.1941747572815534,-0.5
1187,0,5,2.5,1,0,1,0.0,5.0,-1.2982740021574974,-0.5555555555555556,0.125,-0.24271844660194172,-0.625
1188,0,5,2.5,0,0,1,0.0,6.0,-1.3468176914778858,-0.5555555555555556,0.125,-0.2912621359223301,-0.625
1189,0,5,2.5,1,0,0,0.0,7.0,-1.520361380798274,-0.5555555555555556,0.0,-0.3398058252427184,-0.625
1190,1,4,1.5,0,0,1,0.25,6.75,-1.145361380798274,-0.5555555555555556,0.125,-0.3398058252427184,-0.375
1191,1,3,1.0,1,0,0,0.4,5.25,-0.9687162891046386,-0.4444444444444444,0.0,-0.27427184466019416,-0.25
1192,1,2,0.5,0,0,1,0.6,3.5,-0.5323624595469255,-0.3333333333333333,0.125,-0.1990291262135922,-0.125
1193,2,1,0.5,1,0,0,0.83,2.33,-0.6117313915857605,-0.3333333333333333,0.0,-0.1533980582524272,-0.125
1194,3,0,1.5,0,0,0,1.33,0.0,-0.7728964401294498,-0.3333333333333333,0.0,-0.0645631067961165,-0.375
1195,3,0,1.5,0,0,0,1.83,0.0,-0.797168284789644,-0.3333333333333333,0.0,-0.08883495145631068,-0.375
1196,4,0,2.0,1,0,1,2.14,0.0,-0.9233279395900755,-0.4444444444444444,0.125,-0.10388349514563107,-0.5
1197,5,0,2.5,0,1,0,2.86,0.0,-1.319390507011866,-0.5555555555555556,0.0,-0.13883495145631067,-0.625
1198,5,0,2.5,0,0,1,3.57,0.0,-1.2288565264293418,-0.5555555555555556,0.125,-0.17330097087378638,-0.625
1199,5,0,2.5,0,0,0,4.29,0.0,-1.3888079827400217,-0.5555555555555556,0.0,-0.20825242718446602,-0.625
1200,7,0,3.5,0,1,1,5.29,0.0,-1.7845738942826321,-0.7777777777777778,0.125,-0.25679611650485434,-0.875
1201,7,0,3.5,0,0,0,6.29,0.0,-1.9581175836030205,-0.7777777777777778,0.0,-0.30533980582524267,-0.875
1202,7,0,3.5,0,1,1,7.29,0.0,-1.8816612729234088,-0.7777777777777778,0.125,-0.35388349514563106,-0.875
1203,6,0,3.0,0,0,0,7.33,0.0,-1.7724919093851133,-0.6666666666666666,0.0,-0.35582524271844657,-0.75
1204,5,0,2.5,0,1,0,6.33,0.0,-1.4878371089536138,-0.5555555555555556,0.0,-0.30728155339805824,-0.625
1205,4,0,2.0,0,0,1,5.17,0.0,-1.0704153182308522,-0.4444444444444444,0.125,-0.25097087378640776,-0.5
1206,3,1,1.0,0,1,0,4.0,0.2,-0.8983279395900755,-0.4444444444444444,0.0,-0.20388349514563106,-0.25
1207,2,2,0.0,0,0,0,3.2,0.6,-0.6289104638619202,-0.4444444444444444,0.0,-0.18446601941747573,-0.0
1208,1,3,1.0,0,0,0,1.8,1.2,-0.8400755124056094,-0.4444444444444444,0.0,-0.14563106796116504,-0.25
1209,1,3,1.0,0,0,0,2.5,1.8,-0.9031823085221143,-0.4444444444444444,0.0,-0.2087378640776699,-0.25
1210,0,4,2.0,0,0,0,0.0,2.6,-1.070658036677454,-0.4444444444444444,0.0,-0.1262135922330097,-0.5
1211,0,4,2.0,0,0,1,0.0,3.4,-0.9844929881337647,-0.4444444444444444,0.125,-0.16504854368932037,-0.5
1212,0,5,2.5,0,0,0,0.0,4.4,-1.3941477885652644,-0.5555555555555556,0.0,-0.21359223300970875,-0.625
1213,0,5,2.5,0,0,1,0.0,5.4,-1.3176914778856528,-0.5555555555555556,0.125,-0.2621359223300971,-0.625
1214,0,5,2.5,1,0,0,0.0,6.4,-1.491235167206041,-0.5555555555555556,0.0,-0.3106796116504854,-0.625
1215,0,5,2.5,0,0,1,0.0,7.4,-1.4147788565264294,-0.5555555555555556,0.125,-0.3592233009708738,-0.625
1216,1,4,1.5,1,0,0,0.2,7.75,-1.316477885652643,-0.5555555555555556,0.0,-0.3859223300970874,-0.375
1217,2,3,0.5,0,0,0,0.6,6.0,-1.0009439050701188,-0.5555555555555556,0.0,-0.3203883495145631,-0.125
1218,2,2,0.0,1,0,1,0.83,4.0,-0.5539104638619201,-0.4444444444444444,0.125,-0.23446601941747572,-0.0
1219,2,1,0.5,0,0,0,1.17,2.67,-0.6447411003236245,-0.3333333333333333,0.0,-0.18640776699029124,-0.125
1220,3,0,1.5,0,0,0,1.67,0.0,-0.7894012944983819,-0.3333333333333333,0.0,-0.08106796116504854,-0.375
1221,3,0,1.5,1,0,0,1.86,0.0,-0.7986245954692557,-0.3333333333333333,0.0,-0.09029126213592233,-0.375
1222,4,0,2.0,0,0,1,2.43,0.0,-0.9374056094929881,-0.4444444444444444,0.125,-0.11796116504854369,-0.5
1223,5,0,2.5,0,1,0,3.14,0.0,-1.332982740021575,-0.5555555555555556,0.0,-0.1524271844660194,-0.625
1224,5,0,2.5,0,0,1,3.86,0.0,-1.2429341963322547,-0.5555555555555556,0.125,-0.18737864077669902,-0.625
1225,5,0,2.5,0,0,0,4.57,0.0,-1.4024002157497304,-0.5555555555555556,0.0,-0.22184466019417476,-0.625
1226,6,0,3.0,0,1,1,5.43,0.0,-1.5552588996763754,-0.6666666666666666,0.125,-0.2635922330097087,-0.75
1227,6,0,3.0,0,0,0,6.29,0.0,-1.7220064724919093,-0.6666666666666666,0.0,-0.30533980582524267,-0.75
1228,7,0,3.5,0,1,1,7.29,0.0,-1.8816612729234088,-0.7777777777777778,0.125,-0.35388349514563106,-0.875
1229,6,1,2.5,0,0,0,7.33,0.33,-1.7746224379719524,-0.7777777777777778,0.0,-0.3718446601941747,-0.625
1230,5,1,2.0,0,1,1,6.0,0.5,-1.3572006472491909,-0.6666666666666666,0.125,-0.31553398058252424,-0.5
1231,4,1,1.5,0,0,0,4.83,0.75,-1.2014293419633226,-0.5555555555555556,0.0,-0.270873786407767,-0.375
1232,3,1,1.0,0,1,0,3.67,0.8,-0.9114347357065803,-0.4444444444444444,0.0,-0.2169902912621359,-0.25
1233,2,3,0.5,0,0,0,2.8,1.4,-0.8844390507011866,-0.5555555555555556,0.0,-0.20388349514563103,-0.125
1234,1,3,1.0,0,0,0,1.4,2.0,-0.8594929881337647,-0.4444444444444444,0.0,-0.16504854368932037,-0.25
1235,0,4,2.0,0,0,0,0.0,2.8,-1.0803667745415317,-0.4444444444444444,0.0,-0.13592233009708737,-0.5
1236,0,4,2.0,0,0,0,0.0,3.6,-1.1192017259978426,-0.4444444444444444,0.0,-0.17475728155339806,-0.5
1237,0,4,2.0,0,0,1,0.0,4.4,-1.0330366774541533,-0.4444444444444444,0.125,-0.21359223300970875,-0.5
1238,0,5,2.5,0,0,0,0.0,5.4,-1.4426914778856528,-0.5555555555555556,0.0,-0.2621359223300971,-0.625
1239,0,5,2.5,0,0,0,0.0,6.4,-1.491235167206041,-0.5555555555555556,0.0,-0.3106796116504854,-0.625
1240,0,5,2.5,1,0,1,0.0,7.4,-1.4147788565264294,-0.5555555555555556,0.125,-0.3592233009708738,-0.625
1241,0,5,2.5,0,0,0,0.0,8.4,-1.5883225458468178,-0.5555555555555556,0.0,-0.4077669902912621,-0.625
1242,0,4,2.0,1,0,1,0.0,8.25,-1.2199298813376482,-0.4444444444444444,0.125,-0.40048543689320387,-0.5
1243,1,3,1.0,0,0,1,0.2,6.5,-0.8946871628910463,-0.4444444444444444,0.125,-0.3252427184466019,-0.25
1244,2,2,0.0,1,0,0,0.5,4.25,-0.6750269687162891,-0.4444444444444444,0.0,-0.23058252427184464,-0.0
1245,3,1,1.0,0,0,0,1.0,2.67,-0.8725997842502696,-0.4444444444444444,0.0,-0.17815533980582524,-0.25
1246,3,0,1.5,0,0,0,1.5,0.0,-0.7811488673139159,-0.3333333333333333,0.0,-0.07281553398058252,-0.375
1247,4,0,2.0,1,0,0,1.86,0.0,-1.0347357065803666,-0.4444444444444444,0.0,-0.09029126213592233,-0.5
1248,5,0,2.5,0,0,0,2.57,0.0,-1.3053128371089535,-0.5555555555555556,0.0,-0.12475728155339805,-0.625
1249,5,0,2.5,0,0,1,3.29,0.0,-1.2152642934196334,-0.5555555555555556,0.125,-0.15970873786407766,-0.625
1250,6,0,3.0,0,1,1,4.14,0.0,-1.4926375404530745,-0.6666666666666666,0.125,-0.20097087378640774,-0.75
1251,7,0,3.5,0,0,0,5.14,0.0,-1.902292340884574,-0.7777777777777778,0.0,-0.2495145631067961,-0.875
1252,7,0,3.5,0,1,1,6.14,0.0,-1.8258360302049623,-0.7777777777777778,0.125,-0.2980582524271844,-0.875
1253,7,0,3.5,0,0,0,7.14,0.0,-1.9993797195253507,-0.7777777777777778,0.0,-0.34660194174757275,-0.875
1254,7,0,3.5,0,1,1,8.14,0.0,-1.922923408845739,-0.7777777777777778,0.125,-0.3951456310679612,-0.875
1255,6,0,3.0,0,0,0,8.5,0.0,-1.8292880258899675,-0.6666666666666666,0.0,-0.41262135922330095,-0.75
1256,5,1,2.0,0,1,1,7.33,0.25,-1.4096278317152102,-0.6666666666666666,0.125,-0.36796116504854365,-0.5
1257,4,1,1.5,0,0,0,6.0,0.5,-1.2460895361380797,-0.5555555555555556,0.0,-0.31553398058252424,-0.375
1258,3,1,1.0,0,0,0,5.6,0.75,-1.0026968716289104,-0.4444444444444444,0.0,-0.308252427184466,-0.25
1259,2,2,0.0,0,1,0,3.8,1.0,-0.6774541531823085,-0.4444444444444444,0.0,-0.23300970873786406,-0.0
1260,1,2,0.5,0,0,0,2.5,1.4,-0.6476537216828478,-0.3333333333333333,0.0,-0.18932038834951453,-0.125
1261,0,2,1.0,0,0,0,0.0,1.8,-0.5596008629989213,-0.2222222222222222,0.0,-0.08737864077669903,-0.25
1262,0,2,1.0,0,0,0,0.0,2.2,-0.5790183387270766,-0.2222222222222222,0.0,-0.10679611650485438,-0.25
1263,0,3,1.5,0,0,1,0.0,2.8,-0.7192556634304207,-0.3333333333333333,0.125,-0.13592233009708737,-0.375
1264,0,4,2.0,0,0,0,0.0,3.6,-1.1192017259978426,-0.4444444444444444,0.0,-0.17475728155339806,-0.5
1265,0,5,2.5,1,0,1,0.0,4.6,-1.2788565264293419,-0.5555555555555556,0.125,-0.22330097087378636,-0.625
1266,0,5,2.5,0,0,1,0.0,5.6,-1.3274002157497304,-0.5555555555555556,0.125,-0.27184466019417475,-0.625
1267,0,5,2.5,1,0,0,0.0,6.6,-1.5009439050701188,-0.5555555555555556,0.0,-0.3203883495145631,-0.625
1268,0,4,2.0,0,0,1,0.0,6.25,-1.1228425026968716,-0.4444444444444444,0.125,-0.30339805825242716,-0.5
1269,0,3,1.5,1,0,0,0.0,4.5,-0.9267799352750808,-0.3333333333333333,0.0,-0.21844660194174756,-0.375
1270,1,2,0.5,0,0,1,0.2,3.25,-0.5008090614886731,-0.3333333333333333,0.125,-0.16747572815533981,-0.125
1271,2,1,0.5,1,0,0,0.5,2.33,-0.5957119741100323,-0.3333333333333333,0.0,-0.13737864077669903,-0.125
1272,2,0,1.0,0,0,0,0.83,0.0,-0.5125134843581445,-0.2222222222222222,0.0,-0.04029126213592232,-0.25
1273,2,0,1.0,0,0,0,1.17,0.0,-0.5290183387270766,-0.2222222222222222,0.0,-0.05679611650485436,-0.25
1274,3,0,1.5,0,0,1,1.67,0.0,-0.6644012944983819,-0.3333333333333333,0.125,-0.08106796116504854,-0.375
1275,4,0,2.0,1,1,0,2.0,0.0,-1.041531823085221,-0.4444444444444444,0.0,-0.0970873786407767,-0.5
1276,5,0,2.5,0,0,1,2.71,0.0,-1.187108953613808,-0.5555555555555556,0.125,-0.13155339805825242,-0.625
1277,5,0,2.5,0,0,0,3.43,0.0,-1.3470604099244876,-0.5555555555555556,0.0,-0.16650485436893203,-0.625
1278,6,0,3.0,0,1,1,4.29,0.0,-1.4999190938511326,-0.6666666666666666,0.125,-0.20825242718446602,-0.75
1279,6,0,3.0,0,1,0,5.14,0.0,-1.6661812297734628,-0.6666666666666666,0.0,-0.2495145631067961,-0.75
1280,7,0,3.5,0,0,1,6.14,0.0,-1.8258360302049623,-0.7777777777777778,0.125,-0.2980582524271844,-0.875
1281,6,0,3.0,0,1,0,6.33,0.0,-1.723948220064725,-0.6666666666666666,0.0,-0.30728155339805824,-0.75
1282,5,1,2.0,0,0,1,5.33,0.25,-1.3125404530744336,-0.6666666666666666,0.125,-0.270873786407767,-0.5
1283,4,1,1.5,0,0,0,4.5,0.5,-1.1732740021574974,-0.5555555555555556,0.0,-0.24271844660194172,-0.375
1284,3,1,1.0,0,1,0,4.2,0.6,-0.9274541531823085,-0.4444444444444444,0.0,-0.23300970873786406,-0.25
1285,2,2,0.0,0,0,0,2.8,1.0,-0.6289104638619201,-0.4444444444444444,0.0,-0.1844660194174757,-0.0
1286,1,3,1.0,0,0,0,1.75,1.6,-0.8570658036677454,-0.4444444444444444,0.0,-0.16262135922330095,-0.25
1287,0,4,2.0,0,0,0,0.0,2.4,-1.0609492988133764,-0.4444444444444444,0.0,-0.11650485436893203,-0.5
1288,0,4,2.0,0,0,1,0.0,3.2,-0.9747842502696871,-0.4444444444444444,0.125,-0.1553398058252427,-0.5
1289,0,4,2.0,0,0,0,0.0,4.0,-1.138619201725998,-0.4444444444444444,0.0,-0.1941747572815534,-0.5
1290,0,5,2.5,0,0,1,0.0,5.0,-1.2982740021574974,-0.5555555555555556,0.125,-0.24271844660194172,-0.625
1291,0,5,2.5,1,0,0,0.0,6.0,-1.4718176914778858,-0.5555555555555556,0.0,-0.2912621359223301,-0.625
1292,0,5,2.5,0,0,0,0.0,7.0,-1.520361380798274,-0.5555555555555556,0.0,-0.3398058252427184,-0.625
1293,0,5,2.5,1,0,1,0.0,8.0,-1.4439050701186624,-0.5555555555555556,0.125,-0.3883495145631068,-0.625
1294,0,4,2.0,0,0,1,0.0,8.0,-1.2077939590075513,-0.4444444444444444,0.125,-0.3883495145631068,-0.5
1295,1,3,1.0,1,0,0,0.2,6.25,-1.0075512405609492,-0.4444444444444444,0.0,-0.3131067961165048,-0.25
1296,1,2,0.5,0,0,1,0.4,4.25,-0.5590614886731391,-0.3333333333333333,0.125,-0.22572815533980584,-0.125
1297,2,1,0.5,1,0,0,0.67,2.67,-0.6204692556634304,-0.3333333333333333,0.0,-0.16213592233009708,-0.125
1298,2,0,1.0,0,0,0,1.0,0.0,-0.5207659115426105,-0.2222222222222222,0.0,-0.04854368932038835,-0.25
1299,3,0,1.5,0,0,0,1.5,0.0,-0.7811488673139159,-0.3333333333333333,0.0,-0.07281553398058252,-0.375
1300,3,0,1.5,1,0,0,1.71,0.0,-0.7913430420711973,-0.3333333333333333,0.0,-0.08300970873786408,-0.375
1301,4,0,2.0,0,1,1,2.29,0.0,-0.9306094929881337,-0.4444444444444444,0.125,-0.11116504854368932,-0.5
1302,4,0,2.0,0,0,0,2.86,0.0,-1.083279395900755,-0.4444444444444444,0.0,-0.13883495145631067,-0.5
1303,5,0,2.5,0,0,1,3.57,0.0,-1.2288565264293418,-0.5555555555555556,0.125,-0.17330097087378638,-0.625
1304,5,0,2.5,0,1,1,4.29,0.0,-1.2638079827400217,-0.5555555555555556,0.125,-0.20825242718446602,-0.625
1305,6,0,3.0,0,0,0,5.14,0.0,-1.6661812297734628,-0.6666666666666666,0.0,-0.2495145631067961,-0.75
1306,6,0,3.0,0,1,1,6.0,0.0,-1.5829288025889967,-0.6666666666666666,0.125,-0.2912621359223301,-0.75
1307,6,0,3.0,0,0,0,6.0,0.0,-1.7079288025889967,-0.6666666666666666,0.0,-0.2912621359223301,-0.75
1308,5,0,2.5,0,1,1,5.0,0.0,-1.2982740021574974,-0.5555555555555556,0.125,-0.24271844660194172,-0.625
1309,4,0,2.0,0,0,0,4.0,0.0,-1.138619201725998,-0.4444444444444444,0.0,-0.1941747572815534,-0.5
1310,3,1,1.0,0,0,0,3.6,0.25,-0.8813376483279396,-0.4444444444444444,0.0,-0.18689320388349515,-0.25
1311,2,2,0.0,0,1,0,2.4,0.6,-0.5900755124056094,-0.4444444444444444,0.0,-0.14563106796116504,-0.0
1312,1,2,0.5,0,0,0,1.2,1.0,-0.5651294498381877,-0.3333333333333333,0.0,-0.10679611650485438,-0.125
1313,0,3,1.5,0,0,0,0.0,1.6,-0.7860032362459547,-0.3333333333333333,0.0,-0.07766990291262135,-0.375
1314,0,3,1.5,0,0,0,0.0,2.2,-0.8151294498381877,-0.3333333333333333,0.0,-0.10679611650485438,-0.375
1315,0,4,2.0,0,0,1,0.0,3.0,-0.9650755124056094,-0.4444444444444444,0.125,-0.14563106796116504,-0.5
1316,0,5,2.5,0,0,0,0.0,4.0,-1.3747303128371091,-0.5555555555555556,0.0,-0.1941747572815534,-0.625
1317,0,5,2.5,1,0,1,0.0,5.0,-1.2982740021574974,-0.5555555555555556,0.125,-0.24271844660194172,-0.625
1318,0,5,2.5,0,0,0,0.0,6.0,-1.4718176914778858,-0.5555555555555556,0.0,-0.2912621359223301,-0.625
1319,0,5,2.5,1,0,1,0.0,7.0,-1.395361380798274,-0.5555555555555556,0.125,-0.3398058252427184,-0.625
1320,0,4,2.0,0,0,0,0.0,7.25,-1.29638619201726,-0.4444444444444444,0.0,-0.3519417475728155,-0.5
1321,0,3,1.5,1,0,1,0.0,5.5,-0.8503236245954693,-0.3333333333333333,0.125,-0.2669902912621359,-0.375
1322,1,2,0.5,0,0,0,0.2,3.75,-0.6500809061488673,-0.3333333333333333,0.0,-0.19174757281553398,-0.125
1323,1,1,0.0,1,0,1,0.33,2.0,-0.21032901833872708,-0.2222222222222222,0.125,-0.11310679611650486,-0.0
